Orthogroup	PV_ATCC8482	PV_ATCC8482_copy
OG0000368	PV_ATCC8482_00203	PV_ATCC8482_00203
OG0000369	PV_ATCC8482_00204	PV_ATCC8482_00204
OG0000370	PV_ATCC8482_00205	PV_ATCC8482_00205
OG0000371	PV_ATCC8482_00207	PV_ATCC8482_00207
OG0000372	PV_ATCC8482_00208	PV_ATCC8482_00208
OG0000373	PV_ATCC8482_00209	PV_ATCC8482_00209
OG0000374	PV_ATCC8482_00210	PV_ATCC8482_00210
OG0000375	PV_ATCC8482_00211	PV_ATCC8482_00211
OG0000376	PV_ATCC8482_00212	PV_ATCC8482_00212
OG0000377	PV_ATCC8482_00213	PV_ATCC8482_00213
OG0000378	PV_ATCC8482_00214	PV_ATCC8482_00214
OG0000379	PV_ATCC8482_00215	PV_ATCC8482_00215
OG0000380	PV_ATCC8482_00216	PV_ATCC8482_00216
OG0000381	PV_ATCC8482_00217	PV_ATCC8482_00217
OG0000382	PV_ATCC8482_00218	PV_ATCC8482_00218
OG0000383	PV_ATCC8482_00219	PV_ATCC8482_00219
OG0000384	PV_ATCC8482_00221	PV_ATCC8482_00221
OG0000385	PV_ATCC8482_00222	PV_ATCC8482_00222
OG0000386	PV_ATCC8482_00223	PV_ATCC8482_00223
OG0000387	PV_ATCC8482_00224	PV_ATCC8482_00224
OG0000388	PV_ATCC8482_00225	PV_ATCC8482_00225
OG0000389	PV_ATCC8482_00226	PV_ATCC8482_00226
OG0000390	PV_ATCC8482_00227	PV_ATCC8482_00227
OG0000391	PV_ATCC8482_00228	PV_ATCC8482_00228
OG0000392	PV_ATCC8482_00229	PV_ATCC8482_00229
OG0000393	PV_ATCC8482_00230	PV_ATCC8482_00230
OG0000394	PV_ATCC8482_00231	PV_ATCC8482_00231
OG0000395	PV_ATCC8482_00232	PV_ATCC8482_00232
OG0000396	PV_ATCC8482_00238	PV_ATCC8482_00238
OG0000397	PV_ATCC8482_00239	PV_ATCC8482_00239
OG0000398	PV_ATCC8482_00240	PV_ATCC8482_00240
OG0000399	PV_ATCC8482_00241	PV_ATCC8482_00241
OG0000400	PV_ATCC8482_00242	PV_ATCC8482_00242
OG0000401	PV_ATCC8482_00243	PV_ATCC8482_00243
OG0000402	PV_ATCC8482_00244	PV_ATCC8482_00244
OG0000403	PV_ATCC8482_00245	PV_ATCC8482_00245
OG0000404	PV_ATCC8482_00246	PV_ATCC8482_00246
OG0000405	PV_ATCC8482_00247	PV_ATCC8482_00247
OG0000406	PV_ATCC8482_00248	PV_ATCC8482_00248
OG0000407	PV_ATCC8482_00249	PV_ATCC8482_00249
OG0000408	PV_ATCC8482_00250	PV_ATCC8482_00250
OG0000409	PV_ATCC8482_00251	PV_ATCC8482_00251
OG0000410	PV_ATCC8482_00253	PV_ATCC8482_00253
OG0000411	PV_ATCC8482_00254	PV_ATCC8482_00254
OG0000412	PV_ATCC8482_00255	PV_ATCC8482_00255
OG0000413	PV_ATCC8482_00256	PV_ATCC8482_00256
OG0000414	PV_ATCC8482_00257	PV_ATCC8482_00257
OG0000415	PV_ATCC8482_00258	PV_ATCC8482_00258
OG0000416	PV_ATCC8482_00259	PV_ATCC8482_00259
OG0000417	PV_ATCC8482_00260	PV_ATCC8482_00260
OG0000418	PV_ATCC8482_00261	PV_ATCC8482_00261
OG0000419	PV_ATCC8482_00262	PV_ATCC8482_00262
OG0000420	PV_ATCC8482_00263	PV_ATCC8482_00263
OG0000421	PV_ATCC8482_00264	PV_ATCC8482_00264
OG0000422	PV_ATCC8482_00265	PV_ATCC8482_00265
OG0000423	PV_ATCC8482_00266	PV_ATCC8482_00266
OG0000424	PV_ATCC8482_00267	PV_ATCC8482_00267
OG0000425	PV_ATCC8482_00268	PV_ATCC8482_00268
OG0000426	PV_ATCC8482_00269	PV_ATCC8482_00269
OG0000427	PV_ATCC8482_00270	PV_ATCC8482_00270
OG0000428	PV_ATCC8482_00271	PV_ATCC8482_00271
OG0000429	PV_ATCC8482_00272	PV_ATCC8482_00272
OG0000430	PV_ATCC8482_00273	PV_ATCC8482_00273
OG0000431	PV_ATCC8482_00274	PV_ATCC8482_00274
OG0000432	PV_ATCC8482_00275	PV_ATCC8482_00275
OG0000433	PV_ATCC8482_00276	PV_ATCC8482_00276
OG0000434	PV_ATCC8482_00277	PV_ATCC8482_00277
OG0000435	PV_ATCC8482_00278	PV_ATCC8482_00278
OG0000436	PV_ATCC8482_00279	PV_ATCC8482_00279
OG0000437	PV_ATCC8482_00280	PV_ATCC8482_00280
OG0000438	PV_ATCC8482_00281	PV_ATCC8482_00281
OG0000439	PV_ATCC8482_00282	PV_ATCC8482_00282
OG0000440	PV_ATCC8482_00283	PV_ATCC8482_00283
OG0000441	PV_ATCC8482_00284	PV_ATCC8482_00284
OG0000442	PV_ATCC8482_00285	PV_ATCC8482_00285
OG0000443	PV_ATCC8482_00286	PV_ATCC8482_00286
OG0000444	PV_ATCC8482_00287	PV_ATCC8482_00287
OG0000445	PV_ATCC8482_00288	PV_ATCC8482_00288
OG0000446	PV_ATCC8482_00289	PV_ATCC8482_00289
OG0000447	PV_ATCC8482_00290	PV_ATCC8482_00290
OG0000448	PV_ATCC8482_00291	PV_ATCC8482_00291
OG0000449	PV_ATCC8482_00292	PV_ATCC8482_00292
OG0000450	PV_ATCC8482_00293	PV_ATCC8482_00293
OG0000451	PV_ATCC8482_00294	PV_ATCC8482_00294
OG0000452	PV_ATCC8482_00295	PV_ATCC8482_00295
OG0000453	PV_ATCC8482_00296	PV_ATCC8482_00296
OG0000454	PV_ATCC8482_00297	PV_ATCC8482_00297
OG0000455	PV_ATCC8482_00298	PV_ATCC8482_00298
OG0000456	PV_ATCC8482_00299	PV_ATCC8482_00299
OG0000457	PV_ATCC8482_00300	PV_ATCC8482_00300
OG0000458	PV_ATCC8482_00301	PV_ATCC8482_00301
OG0000459	PV_ATCC8482_00302	PV_ATCC8482_00302
OG0000460	PV_ATCC8482_00303	PV_ATCC8482_00303
OG0000461	PV_ATCC8482_00304	PV_ATCC8482_00304
OG0000462	PV_ATCC8482_00305	PV_ATCC8482_00305
OG0000463	PV_ATCC8482_00306	PV_ATCC8482_00306
OG0000464	PV_ATCC8482_00307	PV_ATCC8482_00307
OG0000465	PV_ATCC8482_00308	PV_ATCC8482_00308
OG0000466	PV_ATCC8482_00309	PV_ATCC8482_00309
OG0000467	PV_ATCC8482_00310	PV_ATCC8482_00310
OG0000468	PV_ATCC8482_00311	PV_ATCC8482_00311
OG0000469	PV_ATCC8482_00312	PV_ATCC8482_00312
OG0000470	PV_ATCC8482_00313	PV_ATCC8482_00313
OG0000471	PV_ATCC8482_00314	PV_ATCC8482_00314
OG0000472	PV_ATCC8482_00315	PV_ATCC8482_00315
OG0000473	PV_ATCC8482_00316	PV_ATCC8482_00316
OG0000474	PV_ATCC8482_00317	PV_ATCC8482_00317
OG0000475	PV_ATCC8482_00318	PV_ATCC8482_00318
OG0000476	PV_ATCC8482_00319	PV_ATCC8482_00319
OG0000477	PV_ATCC8482_00320	PV_ATCC8482_00320
OG0000478	PV_ATCC8482_00321	PV_ATCC8482_00321
OG0000479	PV_ATCC8482_00322	PV_ATCC8482_00322
OG0000480	PV_ATCC8482_00324	PV_ATCC8482_00324
OG0000481	PV_ATCC8482_00325	PV_ATCC8482_00325
OG0000482	PV_ATCC8482_00326	PV_ATCC8482_00326
OG0000483	PV_ATCC8482_00327	PV_ATCC8482_00327
OG0000484	PV_ATCC8482_00328	PV_ATCC8482_00328
OG0000485	PV_ATCC8482_00329	PV_ATCC8482_00329
OG0000486	PV_ATCC8482_00330	PV_ATCC8482_00330
OG0000487	PV_ATCC8482_00331	PV_ATCC8482_00331
OG0000488	PV_ATCC8482_00332	PV_ATCC8482_00332
OG0000489	PV_ATCC8482_00333	PV_ATCC8482_00333
OG0000490	PV_ATCC8482_00334	PV_ATCC8482_00334
OG0000491	PV_ATCC8482_00335	PV_ATCC8482_00335
OG0000492	PV_ATCC8482_00336	PV_ATCC8482_00336
OG0000493	PV_ATCC8482_00337	PV_ATCC8482_00337
OG0000494	PV_ATCC8482_00338	PV_ATCC8482_00338
OG0000495	PV_ATCC8482_00339	PV_ATCC8482_00339
OG0000496	PV_ATCC8482_00340	PV_ATCC8482_00340
OG0000497	PV_ATCC8482_00341	PV_ATCC8482_00341
OG0000498	PV_ATCC8482_00342	PV_ATCC8482_00342
OG0000499	PV_ATCC8482_00343	PV_ATCC8482_00343
OG0000500	PV_ATCC8482_00344	PV_ATCC8482_00344
OG0000501	PV_ATCC8482_00345	PV_ATCC8482_00345
OG0000502	PV_ATCC8482_00346	PV_ATCC8482_00346
OG0000503	PV_ATCC8482_00347	PV_ATCC8482_00347
OG0000504	PV_ATCC8482_00348	PV_ATCC8482_00348
OG0000505	PV_ATCC8482_00349	PV_ATCC8482_00349
OG0000506	PV_ATCC8482_00350	PV_ATCC8482_00350
OG0000507	PV_ATCC8482_00351	PV_ATCC8482_00351
OG0000508	PV_ATCC8482_00352	PV_ATCC8482_00352
OG0000509	PV_ATCC8482_00353	PV_ATCC8482_00353
OG0000510	PV_ATCC8482_00354	PV_ATCC8482_00354
OG0000511	PV_ATCC8482_00355	PV_ATCC8482_00355
OG0000512	PV_ATCC8482_00356	PV_ATCC8482_00356
OG0000513	PV_ATCC8482_00357	PV_ATCC8482_00357
OG0000514	PV_ATCC8482_00358	PV_ATCC8482_00358
OG0000515	PV_ATCC8482_00359	PV_ATCC8482_00359
OG0000516	PV_ATCC8482_00360	PV_ATCC8482_00360
OG0000517	PV_ATCC8482_00361	PV_ATCC8482_00361
OG0000518	PV_ATCC8482_00363	PV_ATCC8482_00363
OG0000519	PV_ATCC8482_00364	PV_ATCC8482_00364
OG0000520	PV_ATCC8482_00365	PV_ATCC8482_00365
OG0000521	PV_ATCC8482_00366	PV_ATCC8482_00366
OG0000522	PV_ATCC8482_00367	PV_ATCC8482_00367
OG0000523	PV_ATCC8482_00368	PV_ATCC8482_00368
OG0000524	PV_ATCC8482_00369	PV_ATCC8482_00369
OG0000525	PV_ATCC8482_00370	PV_ATCC8482_00370
OG0000526	PV_ATCC8482_00373	PV_ATCC8482_00373
OG0000527	PV_ATCC8482_00374	PV_ATCC8482_00374
OG0000528	PV_ATCC8482_00375	PV_ATCC8482_00375
OG0000529	PV_ATCC8482_00376	PV_ATCC8482_00376
OG0000530	PV_ATCC8482_00377	PV_ATCC8482_00377
OG0000531	PV_ATCC8482_00378	PV_ATCC8482_00378
OG0000532	PV_ATCC8482_00379	PV_ATCC8482_00379
OG0000533	PV_ATCC8482_00380	PV_ATCC8482_00380
OG0000534	PV_ATCC8482_00381	PV_ATCC8482_00381
OG0000535	PV_ATCC8482_00382	PV_ATCC8482_00382
OG0000536	PV_ATCC8482_00383	PV_ATCC8482_00383
OG0000537	PV_ATCC8482_00384	PV_ATCC8482_00384
OG0000538	PV_ATCC8482_00385	PV_ATCC8482_00385
OG0000539	PV_ATCC8482_00386	PV_ATCC8482_00386
OG0000540	PV_ATCC8482_00387	PV_ATCC8482_00387
OG0000541	PV_ATCC8482_00390	PV_ATCC8482_00390
OG0000542	PV_ATCC8482_00391	PV_ATCC8482_00391
OG0000543	PV_ATCC8482_00392	PV_ATCC8482_00392
OG0000544	PV_ATCC8482_00393	PV_ATCC8482_00393
OG0000545	PV_ATCC8482_00394	PV_ATCC8482_00394
OG0000546	PV_ATCC8482_00395	PV_ATCC8482_00395
OG0000547	PV_ATCC8482_00396	PV_ATCC8482_00396
OG0000548	PV_ATCC8482_00397	PV_ATCC8482_00397
OG0000549	PV_ATCC8482_00398	PV_ATCC8482_00398
OG0000550	PV_ATCC8482_00399	PV_ATCC8482_00399
OG0000551	PV_ATCC8482_00400	PV_ATCC8482_00400
OG0000552	PV_ATCC8482_00401	PV_ATCC8482_00401
OG0000553	PV_ATCC8482_00402	PV_ATCC8482_00402
OG0000554	PV_ATCC8482_00403	PV_ATCC8482_00403
OG0000555	PV_ATCC8482_00404	PV_ATCC8482_00404
OG0000556	PV_ATCC8482_00406	PV_ATCC8482_00406
OG0000557	PV_ATCC8482_00407	PV_ATCC8482_00407
OG0000558	PV_ATCC8482_00408	PV_ATCC8482_00408
OG0000559	PV_ATCC8482_00409	PV_ATCC8482_00409
OG0000560	PV_ATCC8482_00410	PV_ATCC8482_00410
OG0000561	PV_ATCC8482_00411	PV_ATCC8482_00411
OG0000562	PV_ATCC8482_00412	PV_ATCC8482_00412
OG0000563	PV_ATCC8482_00413	PV_ATCC8482_00413
OG0000564	PV_ATCC8482_00414	PV_ATCC8482_00414
OG0000565	PV_ATCC8482_00415	PV_ATCC8482_00415
OG0000566	PV_ATCC8482_00416	PV_ATCC8482_00416
OG0000567	PV_ATCC8482_00417	PV_ATCC8482_00417
OG0000568	PV_ATCC8482_00418	PV_ATCC8482_00418
OG0000569	PV_ATCC8482_00419	PV_ATCC8482_00419
OG0000570	PV_ATCC8482_00420	PV_ATCC8482_00420
OG0000571	PV_ATCC8482_00421	PV_ATCC8482_00421
OG0000572	PV_ATCC8482_00422	PV_ATCC8482_00422
OG0000573	PV_ATCC8482_00423	PV_ATCC8482_00423
OG0000574	PV_ATCC8482_00424	PV_ATCC8482_00424
OG0000575	PV_ATCC8482_00428	PV_ATCC8482_00428
OG0000576	PV_ATCC8482_00429	PV_ATCC8482_00429
OG0000577	PV_ATCC8482_00431	PV_ATCC8482_00431
OG0000578	PV_ATCC8482_00432	PV_ATCC8482_00432
OG0000579	PV_ATCC8482_00433	PV_ATCC8482_00433
OG0000580	PV_ATCC8482_00434	PV_ATCC8482_00434
OG0000581	PV_ATCC8482_00435	PV_ATCC8482_00435
OG0000582	PV_ATCC8482_00436	PV_ATCC8482_00436
OG0000583	PV_ATCC8482_00437	PV_ATCC8482_00437
OG0000584	PV_ATCC8482_00438	PV_ATCC8482_00438
OG0000585	PV_ATCC8482_00439	PV_ATCC8482_00439
OG0000586	PV_ATCC8482_00440	PV_ATCC8482_00440
OG0000587	PV_ATCC8482_00441	PV_ATCC8482_00441
OG0000588	PV_ATCC8482_00442	PV_ATCC8482_00442
OG0000589	PV_ATCC8482_00443	PV_ATCC8482_00443
OG0000590	PV_ATCC8482_00444	PV_ATCC8482_00444
OG0000591	PV_ATCC8482_00445	PV_ATCC8482_00445
OG0000592	PV_ATCC8482_00446	PV_ATCC8482_00446
OG0000593	PV_ATCC8482_00447	PV_ATCC8482_00447
OG0000594	PV_ATCC8482_00448	PV_ATCC8482_00448
OG0000595	PV_ATCC8482_00449	PV_ATCC8482_00449
OG0000596	PV_ATCC8482_00450	PV_ATCC8482_00450
OG0000597	PV_ATCC8482_00451	PV_ATCC8482_00451
OG0000598	PV_ATCC8482_00454	PV_ATCC8482_00454
OG0000599	PV_ATCC8482_00455	PV_ATCC8482_00455
OG0000600	PV_ATCC8482_00456	PV_ATCC8482_00456
OG0000601	PV_ATCC8482_00457	PV_ATCC8482_00457
OG0000602	PV_ATCC8482_00458	PV_ATCC8482_00458
OG0000603	PV_ATCC8482_00459	PV_ATCC8482_00459
OG0000604	PV_ATCC8482_00465	PV_ATCC8482_00465
OG0000605	PV_ATCC8482_00466	PV_ATCC8482_00466
OG0000606	PV_ATCC8482_00467	PV_ATCC8482_00467
OG0000607	PV_ATCC8482_00468	PV_ATCC8482_00468
OG0000608	PV_ATCC8482_00469	PV_ATCC8482_00469
OG0000609	PV_ATCC8482_00470	PV_ATCC8482_00470
OG0000610	PV_ATCC8482_00471	PV_ATCC8482_00471
OG0000611	PV_ATCC8482_00472	PV_ATCC8482_00472
OG0000612	PV_ATCC8482_00473	PV_ATCC8482_00473
OG0000613	PV_ATCC8482_00474	PV_ATCC8482_00474
OG0000614	PV_ATCC8482_00475	PV_ATCC8482_00475
OG0000615	PV_ATCC8482_00476	PV_ATCC8482_00476
OG0000616	PV_ATCC8482_00477	PV_ATCC8482_00477
OG0000617	PV_ATCC8482_00478	PV_ATCC8482_00478
OG0000618	PV_ATCC8482_00479	PV_ATCC8482_00479
OG0000619	PV_ATCC8482_00485	PV_ATCC8482_00485
OG0000620	PV_ATCC8482_00486	PV_ATCC8482_00486
OG0000621	PV_ATCC8482_00487	PV_ATCC8482_00487
OG0000622	PV_ATCC8482_00488	PV_ATCC8482_00488
OG0000623	PV_ATCC8482_00489	PV_ATCC8482_00489
OG0000624	PV_ATCC8482_00490	PV_ATCC8482_00490
OG0000625	PV_ATCC8482_00491	PV_ATCC8482_00491
OG0000626	PV_ATCC8482_00492	PV_ATCC8482_00492
OG0000627	PV_ATCC8482_00493	PV_ATCC8482_00493
OG0000628	PV_ATCC8482_00494	PV_ATCC8482_00494
OG0000629	PV_ATCC8482_00495	PV_ATCC8482_00495
OG0000630	PV_ATCC8482_00496	PV_ATCC8482_00496
OG0000631	PV_ATCC8482_00497	PV_ATCC8482_00497
OG0000632	PV_ATCC8482_00498	PV_ATCC8482_00498
OG0000633	PV_ATCC8482_00499	PV_ATCC8482_00499
OG0000634	PV_ATCC8482_00500	PV_ATCC8482_00500
OG0000635	PV_ATCC8482_00501	PV_ATCC8482_00501
OG0000636	PV_ATCC8482_00502	PV_ATCC8482_00502
OG0000637	PV_ATCC8482_00503	PV_ATCC8482_00503
OG0000638	PV_ATCC8482_00504	PV_ATCC8482_00504
OG0000639	PV_ATCC8482_00505	PV_ATCC8482_00505
OG0000640	PV_ATCC8482_00506	PV_ATCC8482_00506
OG0000641	PV_ATCC8482_00507	PV_ATCC8482_00507
OG0000642	PV_ATCC8482_00511	PV_ATCC8482_00511
OG0000643	PV_ATCC8482_00512	PV_ATCC8482_00512
OG0000644	PV_ATCC8482_00513	PV_ATCC8482_00513
OG0000645	PV_ATCC8482_00514	PV_ATCC8482_00514
OG0000646	PV_ATCC8482_00515	PV_ATCC8482_00515
OG0000647	PV_ATCC8482_00516	PV_ATCC8482_00516
OG0000648	PV_ATCC8482_00517	PV_ATCC8482_00517
OG0000649	PV_ATCC8482_00518	PV_ATCC8482_00518
OG0000650	PV_ATCC8482_00519	PV_ATCC8482_00519
OG0000651	PV_ATCC8482_00520	PV_ATCC8482_00520
OG0000652	PV_ATCC8482_00521	PV_ATCC8482_00521
OG0000653	PV_ATCC8482_00522	PV_ATCC8482_00522
OG0000654	PV_ATCC8482_00523	PV_ATCC8482_00523
OG0000655	PV_ATCC8482_00524	PV_ATCC8482_00524
OG0000656	PV_ATCC8482_00525	PV_ATCC8482_00525
OG0000657	PV_ATCC8482_00526	PV_ATCC8482_00526
OG0000658	PV_ATCC8482_00527	PV_ATCC8482_00527
OG0000659	PV_ATCC8482_00528	PV_ATCC8482_00528
OG0000660	PV_ATCC8482_00529	PV_ATCC8482_00529
OG0000661	PV_ATCC8482_00530	PV_ATCC8482_00530
OG0000662	PV_ATCC8482_00531	PV_ATCC8482_00531
OG0000663	PV_ATCC8482_00532	PV_ATCC8482_00532
OG0000664	PV_ATCC8482_00533	PV_ATCC8482_00533
OG0000665	PV_ATCC8482_00534	PV_ATCC8482_00534
OG0000666	PV_ATCC8482_00535	PV_ATCC8482_00535
OG0000667	PV_ATCC8482_00536	PV_ATCC8482_00536
OG0000668	PV_ATCC8482_00537	PV_ATCC8482_00537
OG0000669	PV_ATCC8482_00538	PV_ATCC8482_00538
OG0000670	PV_ATCC8482_00539	PV_ATCC8482_00539
OG0000671	PV_ATCC8482_00540	PV_ATCC8482_00540
OG0000672	PV_ATCC8482_00541	PV_ATCC8482_00541
OG0000673	PV_ATCC8482_00542	PV_ATCC8482_00542
OG0000674	PV_ATCC8482_00543	PV_ATCC8482_00543
OG0000675	PV_ATCC8482_00544	PV_ATCC8482_00544
OG0000676	PV_ATCC8482_00545	PV_ATCC8482_00545
OG0000677	PV_ATCC8482_00546	PV_ATCC8482_00546
OG0000678	PV_ATCC8482_00547	PV_ATCC8482_00547
OG0000679	PV_ATCC8482_00548	PV_ATCC8482_00548
OG0000680	PV_ATCC8482_00549	PV_ATCC8482_00549
OG0000681	PV_ATCC8482_00550	PV_ATCC8482_00550
OG0000682	PV_ATCC8482_00551	PV_ATCC8482_00551
OG0000683	PV_ATCC8482_00552	PV_ATCC8482_00552
OG0000684	PV_ATCC8482_00553	PV_ATCC8482_00553
OG0000685	PV_ATCC8482_00554	PV_ATCC8482_00554
OG0000686	PV_ATCC8482_00555	PV_ATCC8482_00555
OG0000687	PV_ATCC8482_00556	PV_ATCC8482_00556
OG0000688	PV_ATCC8482_00557	PV_ATCC8482_00557
OG0000689	PV_ATCC8482_00558	PV_ATCC8482_00558
OG0000690	PV_ATCC8482_00559	PV_ATCC8482_00559
OG0000691	PV_ATCC8482_00560	PV_ATCC8482_00560
OG0000692	PV_ATCC8482_00561	PV_ATCC8482_00561
OG0000693	PV_ATCC8482_00562	PV_ATCC8482_00562
OG0000694	PV_ATCC8482_00563	PV_ATCC8482_00563
OG0000695	PV_ATCC8482_00564	PV_ATCC8482_00564
OG0000696	PV_ATCC8482_00565	PV_ATCC8482_00565
OG0000697	PV_ATCC8482_00566	PV_ATCC8482_00566
OG0000698	PV_ATCC8482_00567	PV_ATCC8482_00567
OG0000699	PV_ATCC8482_00568	PV_ATCC8482_00568
OG0000700	PV_ATCC8482_00569	PV_ATCC8482_00569
OG0000701	PV_ATCC8482_00570	PV_ATCC8482_00570
OG0000702	PV_ATCC8482_00571	PV_ATCC8482_00571
OG0000703	PV_ATCC8482_00572	PV_ATCC8482_00572
OG0000704	PV_ATCC8482_00573	PV_ATCC8482_00573
OG0000705	PV_ATCC8482_00574	PV_ATCC8482_00574
OG0000706	PV_ATCC8482_00575	PV_ATCC8482_00575
OG0000707	PV_ATCC8482_00576	PV_ATCC8482_00576
OG0000708	PV_ATCC8482_00577	PV_ATCC8482_00577
OG0000709	PV_ATCC8482_00578	PV_ATCC8482_00578
OG0000710	PV_ATCC8482_00579	PV_ATCC8482_00579
OG0000711	PV_ATCC8482_00580	PV_ATCC8482_00580
OG0000712	PV_ATCC8482_00581	PV_ATCC8482_00581
OG0000713	PV_ATCC8482_00582	PV_ATCC8482_00582
OG0000714	PV_ATCC8482_00583	PV_ATCC8482_00583
OG0000715	PV_ATCC8482_00584	PV_ATCC8482_00584
OG0000716	PV_ATCC8482_00585	PV_ATCC8482_00585
OG0000717	PV_ATCC8482_00586	PV_ATCC8482_00586
OG0000718	PV_ATCC8482_00587	PV_ATCC8482_00587
OG0000719	PV_ATCC8482_00589	PV_ATCC8482_00589
OG0000720	PV_ATCC8482_00590	PV_ATCC8482_00590
OG0000721	PV_ATCC8482_00591	PV_ATCC8482_00591
OG0000722	PV_ATCC8482_00592	PV_ATCC8482_00592
OG0000723	PV_ATCC8482_00593	PV_ATCC8482_00593
OG0000724	PV_ATCC8482_00595	PV_ATCC8482_00595
OG0000725	PV_ATCC8482_00597	PV_ATCC8482_00597
OG0000726	PV_ATCC8482_00598	PV_ATCC8482_00598
OG0000727	PV_ATCC8482_00599	PV_ATCC8482_00599
OG0000728	PV_ATCC8482_00600	PV_ATCC8482_00600
OG0000729	PV_ATCC8482_00601	PV_ATCC8482_00601
OG0000730	PV_ATCC8482_00602	PV_ATCC8482_00602
OG0000731	PV_ATCC8482_00603	PV_ATCC8482_00603
OG0000732	PV_ATCC8482_00604	PV_ATCC8482_00604
OG0000733	PV_ATCC8482_00605	PV_ATCC8482_00605
OG0000734	PV_ATCC8482_00606	PV_ATCC8482_00606
OG0000735	PV_ATCC8482_00607	PV_ATCC8482_00607
OG0000736	PV_ATCC8482_00608	PV_ATCC8482_00608
OG0000737	PV_ATCC8482_00609	PV_ATCC8482_00609
OG0000738	PV_ATCC8482_00610	PV_ATCC8482_00610
OG0000739	PV_ATCC8482_00611	PV_ATCC8482_00611
OG0000740	PV_ATCC8482_00612	PV_ATCC8482_00612
OG0000741	PV_ATCC8482_00613	PV_ATCC8482_00613
OG0000742	PV_ATCC8482_00614	PV_ATCC8482_00614
OG0000743	PV_ATCC8482_00615	PV_ATCC8482_00615
OG0000744	PV_ATCC8482_00616	PV_ATCC8482_00616
OG0000745	PV_ATCC8482_00617	PV_ATCC8482_00617
OG0000746	PV_ATCC8482_00618	PV_ATCC8482_00618
OG0000747	PV_ATCC8482_00619	PV_ATCC8482_00619
OG0000748	PV_ATCC8482_00620	PV_ATCC8482_00620
OG0000749	PV_ATCC8482_00621	PV_ATCC8482_00621
OG0000750	PV_ATCC8482_00622	PV_ATCC8482_00622
OG0000751	PV_ATCC8482_00623	PV_ATCC8482_00623
OG0000752	PV_ATCC8482_00624	PV_ATCC8482_00624
OG0000753	PV_ATCC8482_00625	PV_ATCC8482_00625
OG0000754	PV_ATCC8482_00626	PV_ATCC8482_00626
OG0000755	PV_ATCC8482_00627	PV_ATCC8482_00627
OG0000756	PV_ATCC8482_00628	PV_ATCC8482_00628
OG0000757	PV_ATCC8482_00629	PV_ATCC8482_00629
OG0000758	PV_ATCC8482_00630	PV_ATCC8482_00630
OG0000759	PV_ATCC8482_00631	PV_ATCC8482_00631
OG0000760	PV_ATCC8482_00632	PV_ATCC8482_00632
OG0000761	PV_ATCC8482_00633	PV_ATCC8482_00633
OG0000762	PV_ATCC8482_00634	PV_ATCC8482_00634
OG0000763	PV_ATCC8482_00635	PV_ATCC8482_00635
OG0000764	PV_ATCC8482_00636	PV_ATCC8482_00636
OG0000765	PV_ATCC8482_00637	PV_ATCC8482_00637
OG0000766	PV_ATCC8482_00638	PV_ATCC8482_00638
OG0000767	PV_ATCC8482_00639	PV_ATCC8482_00639
OG0000768	PV_ATCC8482_00640	PV_ATCC8482_00640
OG0000769	PV_ATCC8482_00641	PV_ATCC8482_00641
OG0000770	PV_ATCC8482_00642	PV_ATCC8482_00642
OG0000771	PV_ATCC8482_00643	PV_ATCC8482_00643
OG0000772	PV_ATCC8482_00644	PV_ATCC8482_00644
OG0000773	PV_ATCC8482_00645	PV_ATCC8482_00645
OG0000774	PV_ATCC8482_00646	PV_ATCC8482_00646
OG0000775	PV_ATCC8482_00647	PV_ATCC8482_00647
OG0000776	PV_ATCC8482_00648	PV_ATCC8482_00648
OG0000777	PV_ATCC8482_00649	PV_ATCC8482_00649
OG0000778	PV_ATCC8482_00650	PV_ATCC8482_00650
OG0000779	PV_ATCC8482_00651	PV_ATCC8482_00651
OG0000780	PV_ATCC8482_00652	PV_ATCC8482_00652
OG0000781	PV_ATCC8482_00653	PV_ATCC8482_00653
OG0000782	PV_ATCC8482_00654	PV_ATCC8482_00654
OG0000783	PV_ATCC8482_00655	PV_ATCC8482_00655
OG0000784	PV_ATCC8482_00656	PV_ATCC8482_00656
OG0000785	PV_ATCC8482_00657	PV_ATCC8482_00657
OG0000786	PV_ATCC8482_00658	PV_ATCC8482_00658
OG0000787	PV_ATCC8482_00659	PV_ATCC8482_00659
OG0000788	PV_ATCC8482_00660	PV_ATCC8482_00660
OG0000789	PV_ATCC8482_00661	PV_ATCC8482_00661
OG0000790	PV_ATCC8482_00662	PV_ATCC8482_00662
OG0000791	PV_ATCC8482_00663	PV_ATCC8482_00663
OG0000792	PV_ATCC8482_00664	PV_ATCC8482_00664
OG0000793	PV_ATCC8482_00665	PV_ATCC8482_00665
OG0000794	PV_ATCC8482_00666	PV_ATCC8482_00666
OG0000795	PV_ATCC8482_00667	PV_ATCC8482_00667
OG0000796	PV_ATCC8482_00668	PV_ATCC8482_00668
OG0000797	PV_ATCC8482_00669	PV_ATCC8482_00669
OG0000798	PV_ATCC8482_00672	PV_ATCC8482_00672
OG0000799	PV_ATCC8482_00674	PV_ATCC8482_00674
OG0000800	PV_ATCC8482_00675	PV_ATCC8482_00675
OG0000801	PV_ATCC8482_00677	PV_ATCC8482_00677
OG0000802	PV_ATCC8482_00678	PV_ATCC8482_00678
OG0000803	PV_ATCC8482_00679	PV_ATCC8482_00679
