Orthogroup	BU_ATCC8492	BU_ATCC8492_copy
OG0000336_1	BU_ATCC8492_00160	BU_ATCC8492_copy_00160
OG0000337_1	BU_ATCC8492_00161	BU_ATCC8492_copy_00161
OG0000338_1	BU_ATCC8492_00162	BU_ATCC8492_copy_00162
OG0000339_1	BU_ATCC8492_00163	BU_ATCC8492_copy_00163
OG0000340_1	BU_ATCC8492_00164	BU_ATCC8492_copy_00164
OG0000341_1	BU_ATCC8492_00165	BU_ATCC8492_copy_00165
OG0000342_1	BU_ATCC8492_00166	BU_ATCC8492_copy_00166
OG0000343_1	BU_ATCC8492_00167	BU_ATCC8492_copy_00167
OG0000344_1	BU_ATCC8492_00168	BU_ATCC8492_copy_00168
OG0000345_1	BU_ATCC8492_00169	BU_ATCC8492_copy_00169
OG0000346_1	BU_ATCC8492_00170	BU_ATCC8492_copy_00170
OG0000347_1	BU_ATCC8492_00171	BU_ATCC8492_copy_00171
OG0000348_1	BU_ATCC8492_00174	BU_ATCC8492_copy_00174
OG0000349_1	BU_ATCC8492_00175	BU_ATCC8492_copy_00175
OG0000350_1	BU_ATCC8492_00176	BU_ATCC8492_copy_00176
OG0000351_1	BU_ATCC8492_00177	BU_ATCC8492_copy_00177
OG0000352_1	BU_ATCC8492_00178	BU_ATCC8492_copy_00178
OG0000353_1	BU_ATCC8492_00179	BU_ATCC8492_copy_00179
OG0000354_1	BU_ATCC8492_00181	BU_ATCC8492_copy_00181
OG0000355_1	BU_ATCC8492_00182	BU_ATCC8492_copy_00182
OG0000356_1	BU_ATCC8492_00183	BU_ATCC8492_copy_00183
OG0000357_1	BU_ATCC8492_00184	BU_ATCC8492_copy_00184
OG0000358_1	BU_ATCC8492_00185	BU_ATCC8492_copy_00185
OG0000359_1	BU_ATCC8492_00187	BU_ATCC8492_copy_00187
OG0000360_1	BU_ATCC8492_00188	BU_ATCC8492_copy_00188
OG0000361_1	BU_ATCC8492_00189	BU_ATCC8492_copy_00189
OG0000362_1	BU_ATCC8492_00190	BU_ATCC8492_copy_00190
OG0000363_1	BU_ATCC8492_00191	BU_ATCC8492_copy_00191
OG0000364_1	BU_ATCC8492_00192	BU_ATCC8492_copy_00192
OG0000365_1	BU_ATCC8492_00193	BU_ATCC8492_copy_00193
OG0000366_1	BU_ATCC8492_00194	BU_ATCC8492_copy_00194
OG0000367_1	BU_ATCC8492_00197	BU_ATCC8492_copy_00197
OG0000368_1	BU_ATCC8492_00198	BU_ATCC8492_copy_00198
OG0000369_1	BU_ATCC8492_00199	BU_ATCC8492_copy_00199
OG0000370_1	BU_ATCC8492_00200	BU_ATCC8492_copy_00200
OG0000371_1	BU_ATCC8492_00201	BU_ATCC8492_copy_00201
OG0000372_1	BU_ATCC8492_00202	BU_ATCC8492_copy_00202
OG0000373_1	BU_ATCC8492_00203	BU_ATCC8492_copy_00203
OG0000374_1	BU_ATCC8492_00204	BU_ATCC8492_copy_00204
OG0000375_1	BU_ATCC8492_00205	BU_ATCC8492_copy_00205
OG0000376_1	BU_ATCC8492_00207	BU_ATCC8492_copy_00207
OG0000377_1	BU_ATCC8492_00208	BU_ATCC8492_copy_00208
OG0000378_1	BU_ATCC8492_00209	BU_ATCC8492_copy_00209
OG0000379_1	BU_ATCC8492_00210	BU_ATCC8492_copy_00210
OG0000380_1	BU_ATCC8492_00211	BU_ATCC8492_copy_00211
OG0000381_1	BU_ATCC8492_00212	BU_ATCC8492_copy_00212
OG0000382_1	BU_ATCC8492_00213	BU_ATCC8492_copy_00213
OG0000383_1	BU_ATCC8492_00214	BU_ATCC8492_copy_00214
OG0000384_1	BU_ATCC8492_00215	BU_ATCC8492_copy_00215
OG0000385_1	BU_ATCC8492_00216	BU_ATCC8492_copy_00216
OG0000386_1	BU_ATCC8492_00217	BU_ATCC8492_copy_00217
OG0000387_1	BU_ATCC8492_00218	BU_ATCC8492_copy_00218
OG0000388_1	BU_ATCC8492_00219	BU_ATCC8492_copy_00219
OG0000389_1	BU_ATCC8492_00220	BU_ATCC8492_copy_00220
OG0000390_1	BU_ATCC8492_00221	BU_ATCC8492_copy_00221
OG0000391_1	BU_ATCC8492_00222	BU_ATCC8492_copy_00222
OG0000392_1	BU_ATCC8492_00223	BU_ATCC8492_copy_00223
OG0000393_1	BU_ATCC8492_00224	BU_ATCC8492_copy_00224
OG0000394_1	BU_ATCC8492_00225	BU_ATCC8492_copy_00225
OG0000395_1	BU_ATCC8492_00226	BU_ATCC8492_copy_00226
OG0000396_1	BU_ATCC8492_00227	BU_ATCC8492_copy_00227
OG0000397_1	BU_ATCC8492_00228	BU_ATCC8492_copy_00228
OG0000398_1	BU_ATCC8492_00229	BU_ATCC8492_copy_00229
OG0000399_1	BU_ATCC8492_00230	BU_ATCC8492_copy_00230
OG0000400_1	BU_ATCC8492_00231	BU_ATCC8492_copy_00231
OG0000401_1	BU_ATCC8492_00232	BU_ATCC8492_copy_00232
OG0000402_1	BU_ATCC8492_00233	BU_ATCC8492_copy_00233
OG0000403_1	BU_ATCC8492_00234	BU_ATCC8492_copy_00234
OG0000404_1	BU_ATCC8492_00235	BU_ATCC8492_copy_00235
OG0000405_1	BU_ATCC8492_00236	BU_ATCC8492_copy_00236
OG0000406_1	BU_ATCC8492_00237	BU_ATCC8492_copy_00237
OG0000407_1	BU_ATCC8492_00238	BU_ATCC8492_copy_00238
OG0000408_1	BU_ATCC8492_00239	BU_ATCC8492_copy_00239
OG0000409_1	BU_ATCC8492_00240	BU_ATCC8492_copy_00240
OG0000410_1	BU_ATCC8492_00241	BU_ATCC8492_copy_00241
OG0000411_1	BU_ATCC8492_00242	BU_ATCC8492_copy_00242
OG0000412_1	BU_ATCC8492_00243	BU_ATCC8492_copy_00243
OG0000413_1	BU_ATCC8492_00244	BU_ATCC8492_copy_00244
OG0000414_1	BU_ATCC8492_00245	BU_ATCC8492_copy_00245
OG0000415_1	BU_ATCC8492_00246	BU_ATCC8492_copy_00246
OG0000416_1	BU_ATCC8492_00247	BU_ATCC8492_copy_00247
OG0000417_1	BU_ATCC8492_00248	BU_ATCC8492_copy_00248
OG0000418_1	BU_ATCC8492_00249	BU_ATCC8492_copy_00249
OG0000419_1	BU_ATCC8492_00250	BU_ATCC8492_copy_00250
OG0000420_1	BU_ATCC8492_00251	BU_ATCC8492_copy_00251
OG0000421_1	BU_ATCC8492_00252	BU_ATCC8492_copy_00252
OG0000422_1	BU_ATCC8492_00253	BU_ATCC8492_copy_00253
OG0000423_1	BU_ATCC8492_00254	BU_ATCC8492_copy_00254
OG0000424_1	BU_ATCC8492_00255	BU_ATCC8492_copy_00255
OG0000425_1	BU_ATCC8492_00256	BU_ATCC8492_copy_00256
OG0000426_1	BU_ATCC8492_00257	BU_ATCC8492_copy_00257
OG0000427_1	BU_ATCC8492_00258	BU_ATCC8492_copy_00258
OG0000428_1	BU_ATCC8492_00259	BU_ATCC8492_copy_00259
OG0000429_1	BU_ATCC8492_00260	BU_ATCC8492_copy_00260
OG0000430_1	BU_ATCC8492_00261	BU_ATCC8492_copy_00261
OG0000431_1	BU_ATCC8492_00262	BU_ATCC8492_copy_00262
OG0000432_1	BU_ATCC8492_00263	BU_ATCC8492_copy_00263
OG0000433_1	BU_ATCC8492_00264	BU_ATCC8492_copy_00264
OG0000434_1	BU_ATCC8492_00265	BU_ATCC8492_copy_00265
OG0000435_1	BU_ATCC8492_00266	BU_ATCC8492_copy_00266
OG0000436_1	BU_ATCC8492_00267	BU_ATCC8492_copy_00267
OG0000437_1	BU_ATCC8492_00268	BU_ATCC8492_copy_00268
OG0000438_1	BU_ATCC8492_00269	BU_ATCC8492_copy_00269
OG0000439_1	BU_ATCC8492_00270	BU_ATCC8492_copy_00270
OG0000440_1	BU_ATCC8492_00271	BU_ATCC8492_copy_00271
OG0000441_1	BU_ATCC8492_00272	BU_ATCC8492_copy_00272
OG0000442_1	BU_ATCC8492_00273	BU_ATCC8492_copy_00273
OG0000443_1	BU_ATCC8492_00274	BU_ATCC8492_copy_00274
OG0000444_1	BU_ATCC8492_00275	BU_ATCC8492_copy_00275
OG0000445_1	BU_ATCC8492_00276	BU_ATCC8492_copy_00276
OG0000446_1	BU_ATCC8492_00277	BU_ATCC8492_copy_00277
OG0000447_1	BU_ATCC8492_00278	BU_ATCC8492_copy_00278
OG0000448_1	BU_ATCC8492_00279	BU_ATCC8492_copy_00279
OG0000449_1	BU_ATCC8492_00280	BU_ATCC8492_copy_00280
OG0000450_1	BU_ATCC8492_00281	BU_ATCC8492_copy_00281
OG0000451_1	BU_ATCC8492_00282	BU_ATCC8492_copy_00282
OG0000452_1	BU_ATCC8492_00283	BU_ATCC8492_copy_00283
OG0000453_1	BU_ATCC8492_00284	BU_ATCC8492_copy_00284
OG0000454_1	BU_ATCC8492_00285	BU_ATCC8492_copy_00285
OG0000455_1	BU_ATCC8492_00287	BU_ATCC8492_copy_00287
OG0000456_1	BU_ATCC8492_00289	BU_ATCC8492_copy_00289
OG0000457_1	BU_ATCC8492_00290	BU_ATCC8492_copy_00290
OG0000458_1	BU_ATCC8492_00291	BU_ATCC8492_copy_00291
OG0000459_1	BU_ATCC8492_00292	BU_ATCC8492_copy_00292
OG0000460_1	BU_ATCC8492_00293	BU_ATCC8492_copy_00293
OG0000461_1	BU_ATCC8492_00294	BU_ATCC8492_copy_00294
OG0000462_1	BU_ATCC8492_00295	BU_ATCC8492_copy_00295
OG0000463_1	BU_ATCC8492_00296	BU_ATCC8492_copy_00296
OG0000464_1	BU_ATCC8492_00297	BU_ATCC8492_copy_00297
OG0000465_1	BU_ATCC8492_00298	BU_ATCC8492_copy_00298
OG0000466_1	BU_ATCC8492_00299	BU_ATCC8492_copy_00299
OG0000467_1	BU_ATCC8492_00300	BU_ATCC8492_copy_00300
OG0000468_1	BU_ATCC8492_00301	BU_ATCC8492_copy_00301
OG0000469_1	BU_ATCC8492_00302	BU_ATCC8492_copy_00302
OG0000470_1	BU_ATCC8492_00303	BU_ATCC8492_copy_00303
OG0000471_1	BU_ATCC8492_00304	BU_ATCC8492_copy_00304
OG0000472_1	BU_ATCC8492_00305	BU_ATCC8492_copy_00305
OG0000473_1	BU_ATCC8492_00306	BU_ATCC8492_copy_00306
OG0000474_1	BU_ATCC8492_00307	BU_ATCC8492_copy_00307
OG0000475_1	BU_ATCC8492_00308	BU_ATCC8492_copy_00308
OG0000476_1	BU_ATCC8492_00309	BU_ATCC8492_copy_00309
OG0000477_1	BU_ATCC8492_00310	BU_ATCC8492_copy_00310
OG0000478_1	BU_ATCC8492_00311	BU_ATCC8492_copy_00311
OG0000479_1	BU_ATCC8492_00313	BU_ATCC8492_copy_00313
OG0000480_1	BU_ATCC8492_00314	BU_ATCC8492_copy_00314
OG0000481_1	BU_ATCC8492_00316	BU_ATCC8492_copy_00316
OG0000482_1	BU_ATCC8492_00319	BU_ATCC8492_copy_00319
OG0000483_1	BU_ATCC8492_00320	BU_ATCC8492_copy_00320
OG0000484_1	BU_ATCC8492_00321	BU_ATCC8492_copy_00321
OG0000485_1	BU_ATCC8492_00323	BU_ATCC8492_copy_00323
OG0000486_1	BU_ATCC8492_00324	BU_ATCC8492_copy_00324
OG0000487_1	BU_ATCC8492_00325	BU_ATCC8492_copy_00325
OG0000488_1	BU_ATCC8492_00326	BU_ATCC8492_copy_00326
OG0000489_1	BU_ATCC8492_00327	BU_ATCC8492_copy_00327
OG0000490_1	BU_ATCC8492_00329	BU_ATCC8492_copy_00329
OG0000491_1	BU_ATCC8492_00330	BU_ATCC8492_copy_00330
OG0000492_1	BU_ATCC8492_00331	BU_ATCC8492_copy_00331
OG0000493_1	BU_ATCC8492_00333	BU_ATCC8492_copy_00333
OG0000494_1	BU_ATCC8492_00334	BU_ATCC8492_copy_00334
OG0000495_1	BU_ATCC8492_00335	BU_ATCC8492_copy_00335
OG0000496_1	BU_ATCC8492_00336	BU_ATCC8492_copy_00336
OG0000497_1	BU_ATCC8492_00337	BU_ATCC8492_copy_00337
OG0000498_1	BU_ATCC8492_00338	BU_ATCC8492_copy_00338
OG0000499_1	BU_ATCC8492_00339	BU_ATCC8492_copy_00339
OG0000500_1	BU_ATCC8492_00340	BU_ATCC8492_copy_00340
OG0000501_1	BU_ATCC8492_00341	BU_ATCC8492_copy_00341
OG0000502_1	BU_ATCC8492_00342	BU_ATCC8492_copy_00342
OG0000503_1	BU_ATCC8492_00343	BU_ATCC8492_copy_00343
OG0000504_1	BU_ATCC8492_00346	BU_ATCC8492_copy_00346
OG0000505_1	BU_ATCC8492_00348	BU_ATCC8492_copy_00348
OG0000506_1	BU_ATCC8492_00349	BU_ATCC8492_copy_00349
OG0000507_1	BU_ATCC8492_00350	BU_ATCC8492_copy_00350
OG0000508_1	BU_ATCC8492_00351	BU_ATCC8492_copy_00351
OG0000509_1	BU_ATCC8492_00352	BU_ATCC8492_copy_00352
OG0000510_1	BU_ATCC8492_00353	BU_ATCC8492_copy_00353
OG0000511_1	BU_ATCC8492_00354	BU_ATCC8492_copy_00354
OG0000512_1	BU_ATCC8492_00355	BU_ATCC8492_copy_00355
OG0000513_1	BU_ATCC8492_00356	BU_ATCC8492_copy_00356
OG0000514_1	BU_ATCC8492_00357	BU_ATCC8492_copy_00357
OG0000515_1	BU_ATCC8492_00358	BU_ATCC8492_copy_00358
OG0000516_1	BU_ATCC8492_00359	BU_ATCC8492_copy_00359
OG0000517_1	BU_ATCC8492_00360	BU_ATCC8492_copy_00360
OG0000518_1	BU_ATCC8492_00361	BU_ATCC8492_copy_00361
OG0000519_1	BU_ATCC8492_00362	BU_ATCC8492_copy_00362
OG0000520_1	BU_ATCC8492_00363	BU_ATCC8492_copy_00363
OG0000521_1	BU_ATCC8492_00364	BU_ATCC8492_copy_00364
OG0000522_1	BU_ATCC8492_00365	BU_ATCC8492_copy_00365
OG0000523_1	BU_ATCC8492_00366	BU_ATCC8492_copy_00366
OG0000524_1	BU_ATCC8492_00367	BU_ATCC8492_copy_00367
OG0000525_1	BU_ATCC8492_00368	BU_ATCC8492_copy_00368
OG0000526_1	BU_ATCC8492_00370	BU_ATCC8492_copy_00370
OG0000527_1	BU_ATCC8492_00371	BU_ATCC8492_copy_00371
OG0000528_1	BU_ATCC8492_00377	BU_ATCC8492_copy_00377
OG0000529_1	BU_ATCC8492_00378	BU_ATCC8492_copy_00378
OG0000530_1	BU_ATCC8492_00379	BU_ATCC8492_copy_00379
OG0000531_1	BU_ATCC8492_00380	BU_ATCC8492_copy_00380
OG0000532_1	BU_ATCC8492_00381	BU_ATCC8492_copy_00381
OG0000533_1	BU_ATCC8492_00382	BU_ATCC8492_copy_00382
OG0000534_1	BU_ATCC8492_00383	BU_ATCC8492_copy_00383
OG0000535_1	BU_ATCC8492_00384	BU_ATCC8492_copy_00384
OG0000536_1	BU_ATCC8492_00385	BU_ATCC8492_copy_00385
OG0000537_1	BU_ATCC8492_00386	BU_ATCC8492_copy_00386
OG0000538_1	BU_ATCC8492_00387	BU_ATCC8492_copy_00387
OG0000539_1	BU_ATCC8492_00388	BU_ATCC8492_copy_00388
OG0000540_1	BU_ATCC8492_00389	BU_ATCC8492_copy_00389
OG0000541_1	BU_ATCC8492_00390	BU_ATCC8492_copy_00390
OG0000542_1	BU_ATCC8492_00391	BU_ATCC8492_copy_00391
OG0000543_1	BU_ATCC8492_00393	BU_ATCC8492_copy_00393
OG0000544_1	BU_ATCC8492_00394	BU_ATCC8492_copy_00394
OG0000545_1	BU_ATCC8492_00395	BU_ATCC8492_copy_00395
OG0000546_1	BU_ATCC8492_00396	BU_ATCC8492_copy_00396
OG0000547_1	BU_ATCC8492_00397	BU_ATCC8492_copy_00397
OG0000548_1	BU_ATCC8492_00398	BU_ATCC8492_copy_00398
OG0000549_1	BU_ATCC8492_00399	BU_ATCC8492_copy_00399
OG0000550_1	BU_ATCC8492_00400	BU_ATCC8492_copy_00400
OG0000551_1	BU_ATCC8492_00401	BU_ATCC8492_copy_00401
OG0000552_1	BU_ATCC8492_00402	BU_ATCC8492_copy_00402
OG0000553_1	BU_ATCC8492_00403	BU_ATCC8492_copy_00403
OG0000554_1	BU_ATCC8492_00404	BU_ATCC8492_copy_00404
OG0000555_1	BU_ATCC8492_00405	BU_ATCC8492_copy_00405
OG0000556_1	BU_ATCC8492_00406	BU_ATCC8492_copy_00406
OG0000557_1	BU_ATCC8492_00408	BU_ATCC8492_copy_00408
OG0000558_1	BU_ATCC8492_00409	BU_ATCC8492_copy_00409
OG0000559_1	BU_ATCC8492_00410	BU_ATCC8492_copy_00410
OG0000560_1	BU_ATCC8492_00411	BU_ATCC8492_copy_00411
OG0000561_1	BU_ATCC8492_00412	BU_ATCC8492_copy_00412
OG0000562_1	BU_ATCC8492_00413	BU_ATCC8492_copy_00413
OG0000563_1	BU_ATCC8492_00414	BU_ATCC8492_copy_00414
OG0000564_1	BU_ATCC8492_00415	BU_ATCC8492_copy_00415
OG0000565_1	BU_ATCC8492_00417	BU_ATCC8492_copy_00417
OG0000566_1	BU_ATCC8492_00418	BU_ATCC8492_copy_00418
OG0000567_1	BU_ATCC8492_00419	BU_ATCC8492_copy_00419
OG0000568_1	BU_ATCC8492_00420	BU_ATCC8492_copy_00420
OG0000569_1	BU_ATCC8492_00421	BU_ATCC8492_copy_00421
OG0000570_1	BU_ATCC8492_00422	BU_ATCC8492_copy_00422
OG0000571_1	BU_ATCC8492_00423	BU_ATCC8492_copy_00423
OG0000572_1	BU_ATCC8492_00424	BU_ATCC8492_copy_00424
OG0000573_1	BU_ATCC8492_00425	BU_ATCC8492_copy_00425
OG0000574_1	BU_ATCC8492_00426	BU_ATCC8492_copy_00426
OG0000575_1	BU_ATCC8492_00427	BU_ATCC8492_copy_00427
OG0000576_1	BU_ATCC8492_00428	BU_ATCC8492_copy_00428
OG0000577_1	BU_ATCC8492_00429	BU_ATCC8492_copy_00429
OG0000578_1	BU_ATCC8492_00430	BU_ATCC8492_copy_00430
OG0000579_1	BU_ATCC8492_00431	BU_ATCC8492_copy_00431
OG0000580_1	BU_ATCC8492_00432	BU_ATCC8492_copy_00432
OG0000581_1	BU_ATCC8492_00433	BU_ATCC8492_copy_00433
OG0000582_1	BU_ATCC8492_00434	BU_ATCC8492_copy_00434
OG0000583_1	BU_ATCC8492_00436	BU_ATCC8492_copy_00436
OG0000584_1	BU_ATCC8492_00437	BU_ATCC8492_copy_00437
OG0000585_1	BU_ATCC8492_00440	BU_ATCC8492_copy_00440
OG0000586_1	BU_ATCC8492_00441	BU_ATCC8492_copy_00441
OG0000587_1	BU_ATCC8492_00442	BU_ATCC8492_copy_00442
OG0000588_1	BU_ATCC8492_00443	BU_ATCC8492_copy_00443
OG0000589_1	BU_ATCC8492_00444	BU_ATCC8492_copy_00444
OG0000590_1	BU_ATCC8492_00445	BU_ATCC8492_copy_00445
OG0000591_1	BU_ATCC8492_00446	BU_ATCC8492_copy_00446
OG0000592_1	BU_ATCC8492_00447	BU_ATCC8492_copy_00447
OG0000593_1	BU_ATCC8492_00448	BU_ATCC8492_copy_00448
OG0000594_1	BU_ATCC8492_00449	BU_ATCC8492_copy_00449
OG0000595_1	BU_ATCC8492_00450	BU_ATCC8492_copy_00450
OG0000596_1	BU_ATCC8492_00451	BU_ATCC8492_copy_00451
OG0000597_1	BU_ATCC8492_00452	BU_ATCC8492_copy_00452
OG0000598_1	BU_ATCC8492_00455	BU_ATCC8492_copy_00455
OG0000599_1	BU_ATCC8492_00456	BU_ATCC8492_copy_00456
OG0000600_1	BU_ATCC8492_00457	BU_ATCC8492_copy_00457
OG0000601_1	BU_ATCC8492_00458	BU_ATCC8492_copy_00458
OG0000602_1	BU_ATCC8492_00459	BU_ATCC8492_copy_00459
OG0000603_1	BU_ATCC8492_00460	BU_ATCC8492_copy_00460
OG0000604_1	BU_ATCC8492_00461	BU_ATCC8492_copy_00461
OG0000605_1	BU_ATCC8492_00462	BU_ATCC8492_copy_00462
OG0000606_1	BU_ATCC8492_00463	BU_ATCC8492_copy_00463
OG0000607_1	BU_ATCC8492_00464	BU_ATCC8492_copy_00464
OG0000608_1	BU_ATCC8492_00465	BU_ATCC8492_copy_00465
OG0000609_1	BU_ATCC8492_00466	BU_ATCC8492_copy_00466
OG0000610_1	BU_ATCC8492_00467	BU_ATCC8492_copy_00467
OG0000611_1	BU_ATCC8492_00468	BU_ATCC8492_copy_00468
OG0000612_1	BU_ATCC8492_00469	BU_ATCC8492_copy_00469
OG0000613_1	BU_ATCC8492_00470	BU_ATCC8492_copy_00470
OG0000614_1	BU_ATCC8492_00471	BU_ATCC8492_copy_00471
OG0000615_1	BU_ATCC8492_00474	BU_ATCC8492_copy_00474
OG0000616_1	BU_ATCC8492_00475	BU_ATCC8492_copy_00475
OG0000617_1	BU_ATCC8492_00476	BU_ATCC8492_copy_00476
OG0000618_1	BU_ATCC8492_00477	BU_ATCC8492_copy_00477
OG0000619_1	BU_ATCC8492_00478	BU_ATCC8492_copy_00478
OG0000620_1	BU_ATCC8492_00479	BU_ATCC8492_copy_00479
OG0000621_1	BU_ATCC8492_00480	BU_ATCC8492_copy_00480
OG0000622_1	BU_ATCC8492_00481	BU_ATCC8492_copy_00481
OG0000623_1	BU_ATCC8492_00482	BU_ATCC8492_copy_00482
OG0000624_1	BU_ATCC8492_00483	BU_ATCC8492_copy_00483
OG0000625_1	BU_ATCC8492_00484	BU_ATCC8492_copy_00484
OG0000626_1	BU_ATCC8492_00485	BU_ATCC8492_copy_00485
OG0000627_1	BU_ATCC8492_00486	BU_ATCC8492_copy_00486
OG0000628_1	BU_ATCC8492_00487	BU_ATCC8492_copy_00487
OG0000629_1	BU_ATCC8492_00488	BU_ATCC8492_copy_00488
OG0000630_1	BU_ATCC8492_00489	BU_ATCC8492_copy_00489
OG0000631_1	BU_ATCC8492_00490	BU_ATCC8492_copy_00490
OG0000632_1	BU_ATCC8492_00491	BU_ATCC8492_copy_00491
OG0000633_1	BU_ATCC8492_00492	BU_ATCC8492_copy_00492
OG0000634_1	BU_ATCC8492_00493	BU_ATCC8492_copy_00493
OG0000635_1	BU_ATCC8492_00494	BU_ATCC8492_copy_00494
OG0000636_1	BU_ATCC8492_00495	BU_ATCC8492_copy_00495
OG0000637_1	BU_ATCC8492_00496	BU_ATCC8492_copy_00496
OG0000638_1	BU_ATCC8492_00497	BU_ATCC8492_copy_00497
OG0000639_1	BU_ATCC8492_00498	BU_ATCC8492_copy_00498
OG0000640_1	BU_ATCC8492_00499	BU_ATCC8492_copy_00499
OG0000641_1	BU_ATCC8492_00502	BU_ATCC8492_copy_00502
OG0000642_1	BU_ATCC8492_00503	BU_ATCC8492_copy_00503
OG0000643_1	BU_ATCC8492_00504	BU_ATCC8492_copy_00504
OG0000644_1	BU_ATCC8492_00505	BU_ATCC8492_copy_00505
OG0000645_1	BU_ATCC8492_00506	BU_ATCC8492_copy_00506
OG0000646_1	BU_ATCC8492_00507	BU_ATCC8492_copy_00507
OG0000647_1	BU_ATCC8492_00508	BU_ATCC8492_copy_00508
OG0000648_1	BU_ATCC8492_00509	BU_ATCC8492_copy_00509
OG0000649_1	BU_ATCC8492_00510	BU_ATCC8492_copy_00510
OG0000650_1	BU_ATCC8492_00511	BU_ATCC8492_copy_00511
OG0000651_1	BU_ATCC8492_00512	BU_ATCC8492_copy_00512
OG0000652_1	BU_ATCC8492_00513	BU_ATCC8492_copy_00513
OG0000653_1	BU_ATCC8492_00514	BU_ATCC8492_copy_00514
OG0000654_1	BU_ATCC8492_00515	BU_ATCC8492_copy_00515
OG0000655_1	BU_ATCC8492_00516	BU_ATCC8492_copy_00516
OG0000656_1	BU_ATCC8492_00517	BU_ATCC8492_copy_00517
OG0000657_1	BU_ATCC8492_00518	BU_ATCC8492_copy_00518
OG0000658_1	BU_ATCC8492_00519	BU_ATCC8492_copy_00519
OG0000659_1	BU_ATCC8492_00520	BU_ATCC8492_copy_00520
OG0000660_1	BU_ATCC8492_00521	BU_ATCC8492_copy_00521
OG0000661_1	BU_ATCC8492_00522	BU_ATCC8492_copy_00522
OG0000662_1	BU_ATCC8492_00523	BU_ATCC8492_copy_00523
OG0000663_1	BU_ATCC8492_00524	BU_ATCC8492_copy_00524
OG0000664_1	BU_ATCC8492_00525	BU_ATCC8492_copy_00525
OG0000665_1	BU_ATCC8492_00526	BU_ATCC8492_copy_00526
OG0000666_1	BU_ATCC8492_00527	BU_ATCC8492_copy_00527
OG0000667_1	BU_ATCC8492_00528	BU_ATCC8492_copy_00528
OG0000668_1	BU_ATCC8492_00529	BU_ATCC8492_copy_00529
OG0000669_1	BU_ATCC8492_00530	BU_ATCC8492_copy_00530
OG0000670_1	BU_ATCC8492_00531	BU_ATCC8492_copy_00531
OG0000671_1	BU_ATCC8492_00532	BU_ATCC8492_copy_00532
OG0000672_1	BU_ATCC8492_00533	BU_ATCC8492_copy_00533
OG0000673_1	BU_ATCC8492_00534	BU_ATCC8492_copy_00534
OG0000674_1	BU_ATCC8492_00535	BU_ATCC8492_copy_00535
OG0000675_1	BU_ATCC8492_00536	BU_ATCC8492_copy_00536
OG0000676_1	BU_ATCC8492_00537	BU_ATCC8492_copy_00537
OG0000677_1	BU_ATCC8492_00539	BU_ATCC8492_copy_00539
OG0000678_1	BU_ATCC8492_00540	BU_ATCC8492_copy_00540
OG0000679_1	BU_ATCC8492_00541	BU_ATCC8492_copy_00541
OG0000680_1	BU_ATCC8492_00542	BU_ATCC8492_copy_00542
OG0000681_1	BU_ATCC8492_00543	BU_ATCC8492_copy_00543
OG0000682_1	BU_ATCC8492_00544	BU_ATCC8492_copy_00544
OG0000683_1	BU_ATCC8492_00545	BU_ATCC8492_copy_00545
OG0000684_1	BU_ATCC8492_00546	BU_ATCC8492_copy_00546
OG0000685_1	BU_ATCC8492_00547	BU_ATCC8492_copy_00547
OG0000686_1	BU_ATCC8492_00548	BU_ATCC8492_copy_00548
OG0000687_1	BU_ATCC8492_00549	BU_ATCC8492_copy_00549
OG0000688_1	BU_ATCC8492_00550	BU_ATCC8492_copy_00550
OG0000689_1	BU_ATCC8492_00551	BU_ATCC8492_copy_00551
OG0000690_1	BU_ATCC8492_00552	BU_ATCC8492_copy_00552
OG0000691_1	BU_ATCC8492_00553	BU_ATCC8492_copy_00553
OG0000692_1	BU_ATCC8492_00554	BU_ATCC8492_copy_00554
OG0000693_1	BU_ATCC8492_00556	BU_ATCC8492_copy_00556
OG0000694_1	BU_ATCC8492_00557	BU_ATCC8492_copy_00557
OG0000695_1	BU_ATCC8492_00558	BU_ATCC8492_copy_00558
OG0000696_1	BU_ATCC8492_00560	BU_ATCC8492_copy_00560
OG0000697_1	BU_ATCC8492_00561	BU_ATCC8492_copy_00561
OG0000698_1	BU_ATCC8492_00562	BU_ATCC8492_copy_00562
OG0000699_1	BU_ATCC8492_00563	BU_ATCC8492_copy_00563
OG0000700_1	BU_ATCC8492_00564	BU_ATCC8492_copy_00564
OG0000701_1	BU_ATCC8492_00565	BU_ATCC8492_copy_00565
OG0000702_1	BU_ATCC8492_00566	BU_ATCC8492_copy_00566
OG0000703_1	BU_ATCC8492_00567	BU_ATCC8492_copy_00567
OG0000704_1	BU_ATCC8492_00568	BU_ATCC8492_copy_00568
OG0000705_1	BU_ATCC8492_00569	BU_ATCC8492_copy_00569
OG0000706_1	BU_ATCC8492_00570	BU_ATCC8492_copy_00570
OG0000707_1	BU_ATCC8492_00571	BU_ATCC8492_copy_00571
OG0000708_1	BU_ATCC8492_00572	BU_ATCC8492_copy_00572
OG0000709_1	BU_ATCC8492_00573	BU_ATCC8492_copy_00573
OG0000710_1	BU_ATCC8492_00574	BU_ATCC8492_copy_00574
OG0000711_1	BU_ATCC8492_00576	BU_ATCC8492_copy_00576
OG0000712_1	BU_ATCC8492_00577	BU_ATCC8492_copy_00577
