Orthogroup	BU_ATCC8492	PV_ATCC8482	PV_ATCC8482_copy
OG0000042_4	BU_ATCC8492_00888	NA	NA
OG0000042_5	BU_ATCC8492_03802	NA	NA
OG0000042_6	BU_ATCC8492_02013	NA	NA
OG0000042_7	BU_ATCC8492_00606	NA	NA
OG0000043_1	NA	PV_ATCC8482_00289	PV_ATCC8482_copy_00289
OG0000043_2	NA	PV_ATCC8482_00290	PV_ATCC8482_copy_00290
OG0000043_3	NA	PV_ATCC8482_00291	PV_ATCC8482_copy_00291
OG0000043_4	NA	PV_ATCC8482_00293	PV_ATCC8482_copy_00293
OG0000043_5	NA	PV_ATCC8482_01511	PV_ATCC8482_copy_01511
OG0000043_6	NA	PV_ATCC8482_00636	PV_ATCC8482_copy_00636
OG0000043_7	BU_ATCC8492_00773	NA	NA
OG0000044_1	NA	PV_ATCC8482_01515	PV_ATCC8482_copy_01515
OG0000044_2	NA	PV_ATCC8482_03597	PV_ATCC8482_copy_03597
OG0000044_3	NA	PV_ATCC8482_00048	PV_ATCC8482_copy_00048
OG0000044_4	NA	PV_ATCC8482_00178	PV_ATCC8482_copy_00178
OG0000044_5	NA	PV_ATCC8482_03541	PV_ATCC8482_copy_03541
OG0000044_6	NA	PV_ATCC8482_00024	PV_ATCC8482_copy_00024
OG0000044_7	BU_ATCC8492_00826	NA	NA
OG0000045_1	BU_ATCC8492_00909	NA	NA
OG0000045_2	BU_ATCC8492_00911	NA	NA
OG0000045_3	BU_ATCC8492_00912	NA	NA
OG0000045_4	BU_ATCC8492_00914	NA	NA
OG0000045_5	BU_ATCC8492_00916	NA	NA
OG0000045_6	BU_ATCC8492_00918	NA	NA
OG0000045_7	BU_ATCC8492_00920	NA	NA
OG0000046_1	NA	PV_ATCC8482_01121	PV_ATCC8482_copy_01121
OG0000046_2	NA	PV_ATCC8482_01922	PV_ATCC8482_copy_01922
OG0000046_3	NA	PV_ATCC8482_00327	PV_ATCC8482_copy_00327
OG0000046_4	NA	PV_ATCC8482_01912	PV_ATCC8482_copy_01912
OG0000046_5	NA	PV_ATCC8482_01915	PV_ATCC8482_copy_01915
OG0000046_6	BU_ATCC8492_03915	NA	NA
OG0000046_7	BU_ATCC8492_01510	NA	NA
OG0000047_1	BU_ATCC8492_01976	PV_ATCC8482_00673	PV_ATCC8482_copy_00673
OG0000047_2	NA	PV_ATCC8482_02542	PV_ATCC8482_copy_02542
OG0000047_3	NA	PV_ATCC8482_03950	PV_ATCC8482_copy_03950
OG0000047_4	NA	PV_ATCC8482_02160	PV_ATCC8482_copy_02160
OG0000047_5	NA	PV_ATCC8482_01813	PV_ATCC8482_copy_01813
OG0000048_1	NA	PV_ATCC8482_03271	PV_ATCC8482_copy_03271
OG0000048_2	NA	PV_ATCC8482_02888	PV_ATCC8482_copy_02888
OG0000048_3	NA	PV_ATCC8482_03207	PV_ATCC8482_copy_03207
OG0000048_4	NA	PV_ATCC8482_00176	PV_ATCC8482_copy_00176
OG0000048_5	NA	PV_ATCC8482_03283	PV_ATCC8482_copy_03283
OG0000048_6	NA	PV_ATCC8482_03452	PV_ATCC8482_copy_03452
OG0000048_7	BU_ATCC8492_02842	NA	NA
OG0000049_1	NA	PV_ATCC8482_00130	PV_ATCC8482_copy_00130
OG0000049_2	NA	PV_ATCC8482_03043	PV_ATCC8482_copy_03043
OG0000049_3	NA	PV_ATCC8482_01540	PV_ATCC8482_copy_01540
OG0000049_4	NA	PV_ATCC8482_01769	PV_ATCC8482_copy_01769
OG0000049_5	NA	PV_ATCC8482_02832	PV_ATCC8482_copy_02832
OG0000049_6	NA	PV_ATCC8482_01394	PV_ATCC8482_copy_01394
OG0000049_7	NA	PV_ATCC8482_03322	PV_ATCC8482_copy_03322
OG0000050_1	NA	PV_ATCC8482_00613	PV_ATCC8482_copy_00613
OG0000050_2	NA	PV_ATCC8482_02095	PV_ATCC8482_copy_02095
OG0000050_3	NA	PV_ATCC8482_01041	PV_ATCC8482_copy_01041
OG0000050_4	NA	PV_ATCC8482_02291	PV_ATCC8482_copy_02291
OG0000050_5	NA	PV_ATCC8482_00409	PV_ATCC8482_copy_00409
OG0000050_6	BU_ATCC8492_01056	NA	NA
OG0000051_1	NA	PV_ATCC8482_00037	PV_ATCC8482_copy_00037
OG0000051_2	NA	PV_ATCC8482_01039	PV_ATCC8482_copy_01039
OG0000051_3	NA	PV_ATCC8482_01008	PV_ATCC8482_copy_01008
OG0000051_4	NA	PV_ATCC8482_01078	PV_ATCC8482_copy_01078
OG0000051_5	NA	PV_ATCC8482_01079	PV_ATCC8482_copy_01079
OG0000051_6	BU_ATCC8492_01192	NA	NA
OG0000052_1	NA	PV_ATCC8482_00875	PV_ATCC8482_copy_00875
OG0000052_2	BU_ATCC8492_00706	NA	NA
OG0000052_3	BU_ATCC8492_01542	NA	NA
OG0000052_4	BU_ATCC8492_00649	NA	NA
OG0000052_5	BU_ATCC8492_03182	NA	NA
OG0000052_6	BU_ATCC8492_00594	NA	NA
OG0000053_1	BU_ATCC8492_00385	NA	NA
OG0000053_2	BU_ATCC8492_00386	NA	NA
OG0000053_3	BU_ATCC8492_00929	NA	NA
OG0000053_4	BU_ATCC8492_02835	NA	NA
OG0000053_5	BU_ATCC8492_02836	NA	NA
OG0000053_6	BU_ATCC8492_02047	NA	NA
OG0000054_1	NA	PV_ATCC8482_00301	PV_ATCC8482_copy_00301
OG0000054_2	NA	PV_ATCC8482_00300	PV_ATCC8482_copy_00300
OG0000054_3	NA	PV_ATCC8482_00285	PV_ATCC8482_copy_00285
OG0000054_4	NA	PV_ATCC8482_01222	PV_ATCC8482_copy_01222
OG0000054_5	BU_ATCC8492_01698	NA	NA
OG0000054_6	BU_ATCC8492_03667	NA	NA
OG0000055_1	NA	PV_ATCC8482_01001	PV_ATCC8482_copy_01001
OG0000055_2	NA	PV_ATCC8482_03476	PV_ATCC8482_copy_03476
OG0000055_3	NA	PV_ATCC8482_03813	PV_ATCC8482_copy_03813
OG0000055_4	NA	PV_ATCC8482_03574	PV_ATCC8482_copy_03574
OG0000055_5	BU_ATCC8492_00036	NA	NA
OG0000055_6	BU_ATCC8492_01750	NA	NA
OG0000056_1	NA	PV_ATCC8482_02774	PV_ATCC8482_copy_02774
OG0000056_2	NA	PV_ATCC8482_01838	PV_ATCC8482_copy_01838
OG0000056_3	NA	PV_ATCC8482_02775	PV_ATCC8482_copy_02775
OG0000056_4	BU_ATCC8492_00576	NA	NA
OG0000056_5	BU_ATCC8492_00578	NA	NA
OG0000056_6	BU_ATCC8492_01021	NA	NA
OG0000057_1	NA	PV_ATCC8482_03473	PV_ATCC8482_copy_03473
OG0000057_2	NA	PV_ATCC8482_00693	PV_ATCC8482_copy_00693
OG0000057_3	NA	PV_ATCC8482_00966	PV_ATCC8482_copy_00966
OG0000057_4	BU_ATCC8492_00020	NA	NA
OG0000057_5	BU_ATCC8492_00213	NA	NA
OG0000057_6	BU_ATCC8492_02630	NA	NA
OG0000058_1	BU_ATCC8492_00672	NA	NA
OG0000058_2	BU_ATCC8492_00807	NA	NA
OG0000058_3	BU_ATCC8492_00172	NA	NA
OG0000058_4	BU_ATCC8492_00332	NA	NA
OG0000058_5	BU_ATCC8492_01453	NA	NA
OG0000058_6	BU_ATCC8492_00501	NA	NA
OG0000059_1	NA	PV_ATCC8482_01433	PV_ATCC8482_copy_01433
OG0000059_2	BU_ATCC8492_01096	NA	NA
OG0000059_3	BU_ATCC8492_00747	NA	NA
OG0000059_4	BU_ATCC8492_03185	NA	NA
OG0000059_5	BU_ATCC8492_03801	NA	NA
OG0000059_6	BU_ATCC8492_00377	NA	NA
OG0000060_1	NA	PV_ATCC8482_04222	PV_ATCC8482_copy_04222
OG0000060_2	BU_ATCC8492_00407	NA	NA
OG0000060_3	BU_ATCC8492_00651	NA	NA
OG0000060_4	BU_ATCC8492_02383	NA	NA
OG0000060_5	BU_ATCC8492_00880	NA	NA
OG0000060_6	BU_ATCC8492_00887	NA	NA
OG0000061_1	NA	PV_ATCC8482_00589	PV_ATCC8482_copy_00589
OG0000061_2	NA	PV_ATCC8482_01297	PV_ATCC8482_copy_01297
OG0000061_3	NA	PV_ATCC8482_01331	PV_ATCC8482_copy_01331
OG0000061_4	NA	PV_ATCC8482_01848	PV_ATCC8482_copy_01848
OG0000061_5	NA	PV_ATCC8482_01370	PV_ATCC8482_copy_01370
OG0000061_6	BU_ATCC8492_00417	NA	NA
OG0000062_3	BU_ATCC8492_01043	PV_ATCC8482_01252	PV_ATCC8482_copy_01252
OG0000062_4	BU_ATCC8492_00681	NA	NA
OG0000062_5	BU_ATCC8492_00938	NA	NA
OG0000062_6	BU_ATCC8492_01013	NA	NA
OG0000062_7	BU_ATCC8492_01017	NA	NA
OG0000063_1	NA	PV_ATCC8482_03592	PV_ATCC8482_copy_03592
OG0000063_2	NA	PV_ATCC8482_01169	PV_ATCC8482_copy_01169
OG0000063_3	NA	PV_ATCC8482_00518	PV_ATCC8482_copy_00518
OG0000063_4	NA	PV_ATCC8482_01175	PV_ATCC8482_copy_01175
OG0000063_5	BU_ATCC8492_01075	NA	NA
OG0000063_6	BU_ATCC8492_00980	NA	NA
OG0000064_1	NA	PV_ATCC8482_03066	PV_ATCC8482_copy_03066
OG0000064_2	NA	PV_ATCC8482_01315	PV_ATCC8482_copy_01315
OG0000064_3	NA	PV_ATCC8482_00783	PV_ATCC8482_copy_00783
OG0000064_4	NA	PV_ATCC8482_02778	PV_ATCC8482_copy_02778
OG0000064_5	NA	PV_ATCC8482_02719	PV_ATCC8482_copy_02719
OG0000064_6	BU_ATCC8492_01246	NA	NA
OG0000065_1	NA	PV_ATCC8482_01275	PV_ATCC8482_copy_01275
OG0000065_2	BU_ATCC8492_01312	NA	NA
OG0000065_3	BU_ATCC8492_01257	NA	NA
OG0000065_4	BU_ATCC8492_01260	NA	NA
OG0000065_5	BU_ATCC8492_01267	NA	NA
OG0000065_6	BU_ATCC8492_01305	NA	NA
OG0000066_1	NA	PV_ATCC8482_03275	PV_ATCC8482_copy_03275
OG0000066_2	NA	PV_ATCC8482_00460	PV_ATCC8482_copy_00460
OG0000066_3	NA	PV_ATCC8482_01772	PV_ATCC8482_copy_01772
OG0000066_4	NA	PV_ATCC8482_03214	PV_ATCC8482_copy_03214
OG0000066_5	NA	PV_ATCC8482_02363	PV_ATCC8482_copy_02363
OG0000066_6	BU_ATCC8492_01569	NA	NA
OG0000067_1	BU_ATCC8492_01687	PV_ATCC8482_00071	PV_ATCC8482_copy_00071
OG0000067_2	NA	PV_ATCC8482_00339	PV_ATCC8482_copy_00339
OG0000067_3	NA	PV_ATCC8482_00795	PV_ATCC8482_copy_00795
OG0000067_4	NA	PV_ATCC8482_03292	PV_ATCC8482_copy_03292
OG0000067_5	NA	PV_ATCC8482_03293	PV_ATCC8482_copy_03293
OG0000068_1	NA	PV_ATCC8482_00792	PV_ATCC8482_copy_00792
OG0000068_2	NA	PV_ATCC8482_04216	PV_ATCC8482_copy_04216
OG0000068_3	NA	PV_ATCC8482_04248	PV_ATCC8482_copy_04248
OG0000068_4	NA	PV_ATCC8482_02503	PV_ATCC8482_copy_02503
OG0000068_5	BU_ATCC8492_02850	NA	NA
OG0000068_6	BU_ATCC8492_01804	NA	NA
OG0000069_1	BU_ATCC8492_01904	PV_ATCC8482_00736	PV_ATCC8482_copy_00736
OG0000069_2	NA	PV_ATCC8482_01591	PV_ATCC8482_copy_01591
OG0000069_3	NA	PV_ATCC8482_03025	PV_ATCC8482_copy_03025
OG0000069_4	NA	PV_ATCC8482_01269	PV_ATCC8482_copy_01269
OG0000069_5	NA	PV_ATCC8482_02455	PV_ATCC8482_copy_02455
OG0000070_1	NA	PV_ATCC8482_02746	PV_ATCC8482_copy_02746
OG0000070_2	BU_ATCC8492_02433	NA	NA
OG0000070_3	BU_ATCC8492_03394	NA	NA
OG0000070_4	BU_ATCC8492_02378	NA	NA
OG0000070_5	BU_ATCC8492_03435	NA	NA
OG0000070_6	BU_ATCC8492_03631	NA	NA
OG0000071_1	NA	PV_ATCC8482_01789	PV_ATCC8482_copy_01789
OG0000071_2	NA	PV_ATCC8482_03550	PV_ATCC8482_copy_03550
OG0000071_3	BU_ATCC8492_02520	NA	NA
OG0000071_4	BU_ATCC8492_03224	NA	NA
OG0000071_5	BU_ATCC8492_02867	NA	NA
OG0000071_6	BU_ATCC8492_02712	NA	NA
OG0000072_1	NA	PV_ATCC8482_00225	PV_ATCC8482_copy_00225
OG0000072_2	NA	PV_ATCC8482_00995	PV_ATCC8482_copy_00995
OG0000072_3	NA	PV_ATCC8482_00531	PV_ATCC8482_copy_00531
OG0000072_4	NA	PV_ATCC8482_00630	PV_ATCC8482_copy_00630
OG0000072_5	NA	PV_ATCC8482_03807	PV_ATCC8482_copy_03807
OG0000073_1	NA	PV_ATCC8482_01170	PV_ATCC8482_copy_01170
OG0000073_2	NA	PV_ATCC8482_01174	PV_ATCC8482_copy_01174
OG0000073_3	NA	PV_ATCC8482_00519	PV_ATCC8482_copy_00519
OG0000073_4	BU_ATCC8492_01074	NA	NA
OG0000073_5	BU_ATCC8492_00981	NA	NA
OG0000074_1	NA	PV_ATCC8482_00145	PV_ATCC8482_copy_00145
OG0000074_2	NA	PV_ATCC8482_00135	PV_ATCC8482_copy_00135
OG0000074_3	BU_ATCC8492_00328	NA	NA
OG0000074_4	BU_ATCC8492_03762	NA	NA
OG0000074_5	BU_ATCC8492_01022	NA	NA
OG0000075_1	BU_ATCC8492_00323	NA	NA
OG0000075_2	BU_ATCC8492_00327	NA	NA
OG0000075_3	BU_ATCC8492_00313	NA	NA
OG0000075_4	BU_ATCC8492_00699	NA	NA
OG0000075_5	BU_ATCC8492_00316	NA	NA
OG0000076_1	NA	PV_ATCC8482_02050	PV_ATCC8482_copy_02050
OG0000076_2	NA	PV_ATCC8482_02282	PV_ATCC8482_copy_02282
OG0000076_3	NA	PV_ATCC8482_02093	PV_ATCC8482_copy_02093
OG0000076_4	NA	PV_ATCC8482_01199	PV_ATCC8482_copy_01199
OG0000076_5	BU_ATCC8492_00252	NA	NA
OG0000077_1	NA	PV_ATCC8482_01160	PV_ATCC8482_copy_01160
OG0000077_2	NA	PV_ATCC8482_01908	PV_ATCC8482_copy_01908
OG0000077_3	NA	PV_ATCC8482_01870	PV_ATCC8482_copy_01870
OG0000077_4	NA	PV_ATCC8482_02047	PV_ATCC8482_copy_02047
OG0000077_5	BU_ATCC8492_01053	NA	NA
OG0000078_1	NA	PV_ATCC8482_00032	PV_ATCC8482_copy_00032
OG0000078_2	NA	PV_ATCC8482_00768	PV_ATCC8482_copy_00768
OG0000078_3	NA	PV_ATCC8482_04244	PV_ATCC8482_copy_04244
OG0000078_4	NA	PV_ATCC8482_03940	PV_ATCC8482_copy_03940
OG0000078_5	BU_ATCC8492_00581	NA	NA
OG0000079_1	NA	PV_ATCC8482_02181	PV_ATCC8482_copy_02181
OG0000079_2	BU_ATCC8492_01751	NA	NA
OG0000079_3	BU_ATCC8492_00035	NA	NA
OG0000079_4	BU_ATCC8492_02644	NA	NA
OG0000079_5	BU_ATCC8492_00199	NA	NA
OG0000080_1	NA	PV_ATCC8482_02942	PV_ATCC8482_copy_02942
OG0000080_2	NA	PV_ATCC8482_02086	PV_ATCC8482_copy_02086
OG0000080_3	BU_ATCC8492_02517	NA	NA
OG0000080_4	BU_ATCC8492_03228	NA	NA
OG0000080_5	BU_ATCC8492_00925	NA	NA
OG0000081_1	NA	PV_ATCC8482_02897	PV_ATCC8482_copy_02897
OG0000081_2	NA	PV_ATCC8482_03235	PV_ATCC8482_copy_03235
OG0000081_3	BU_ATCC8492_02937	NA	NA
OG0000081_4	BU_ATCC8492_02617	NA	NA
OG0000081_5	BU_ATCC8492_02618	NA	NA
OG0000082_1	NA	PV_ATCC8482_02257	PV_ATCC8482_copy_02257
OG0000082_2	NA	PV_ATCC8482_03198	PV_ATCC8482_copy_03198
OG0000082_3	NA	PV_ATCC8482_03182	PV_ATCC8482_copy_03182
OG0000082_4	NA	PV_ATCC8482_03199	PV_ATCC8482_copy_03199
OG0000082_5	BU_ATCC8492_02772	NA	NA
OG0000083_1	NA	PV_ATCC8482_02368	PV_ATCC8482_copy_02368
OG0000083_2	BU_ATCC8492_02864	NA	NA
OG0000083_3	BU_ATCC8492_00538	NA	NA
OG0000083_4	BU_ATCC8492_02428	NA	NA
OG0000083_5	BU_ATCC8492_01270	NA	NA
OG0000084_1	BU_ATCC8492_01944	PV_ATCC8482_01631	PV_ATCC8482_copy_01631
OG0000084_2	BU_ATCC8492_00210	NA	NA
OG0000084_3	BU_ATCC8492_02632	NA	NA
OG0000084_4	BU_ATCC8492_00022	NA	NA
OG0000085_1	NA	PV_ATCC8482_03465	PV_ATCC8482_copy_03465
OG0000085_2	NA	PV_ATCC8482_02196	PV_ATCC8482_copy_02196
OG0000085_3	NA	PV_ATCC8482_02191	PV_ATCC8482_copy_02191
OG0000085_4	BU_ATCC8492_00196	NA	NA
OG0000085_5	BU_ATCC8492_00037	NA	NA
OG0000086_4	BU_ATCC8492_03544	PV_ATCC8482_02238	PV_ATCC8482_copy_02238
OG0000086_5	BU_ATCC8492_00178	NA	NA
OG0000086_6	BU_ATCC8492_00042	NA	NA
OG0000086_7	BU_ATCC8492_02646	NA	NA
OG0000087_1	NA	PV_ATCC8482_00788	PV_ATCC8482_copy_00788
OG0000087_2	BU_ATCC8492_03910	NA	NA
OG0000087_3	BU_ATCC8492_01506	NA	NA
OG0000087_4	BU_ATCC8492_00891	NA	NA
OG0000087_5	BU_ATCC8492_00094	NA	NA
OG0000088_1	NA	PV_ATCC8482_00200	PV_ATCC8482_copy_00200
OG0000088_2	BU_ATCC8492_00144	NA	NA
OG0000088_3	BU_ATCC8492_00443	NA	NA
OG0000088_4	BU_ATCC8492_01677	NA	NA
OG0000088_5	BU_ATCC8492_01798	NA	NA
OG0000089_1	BU_ATCC8492_01026	NA	NA
OG0000089_2	BU_ATCC8492_00294	NA	NA
OG0000089_3	BU_ATCC8492_01031	NA	NA
OG0000089_4	BU_ATCC8492_01005	NA	NA
OG0000089_5	BU_ATCC8492_00319	NA	NA
OG0000090_1	NA	PV_ATCC8482_02373	PV_ATCC8482_copy_02373
OG0000090_2	BU_ATCC8492_01171	NA	NA
OG0000090_3	BU_ATCC8492_02740	NA	NA
OG0000090_4	BU_ATCC8492_00301	NA	NA
OG0000090_5	BU_ATCC8492_03646	NA	NA
OG0000091_1	NA	PV_ATCC8482_00153	PV_ATCC8482_copy_00153
OG0000091_2	BU_ATCC8492_00504	NA	NA
OG0000091_3	BU_ATCC8492_01247	NA	NA
OG0000091_4	BU_ATCC8492_00438	NA	NA
OG0000091_5	BU_ATCC8492_00439	NA	NA
OG0000092_1	NA	PV_ATCC8482_00036	PV_ATCC8482_copy_00036
OG0000092_2	BU_ATCC8492_00556	NA	NA
OG0000092_3	BU_ATCC8492_01197	NA	NA
OG0000092_4	BU_ATCC8492_01198	NA	NA
OG0000092_5	BU_ATCC8492_01199	NA	NA
OG0000093_1	NA	PV_ATCC8482_03440	PV_ATCC8482_copy_03440
OG0000093_2	BU_ATCC8492_01285	NA	NA
OG0000093_3	BU_ATCC8492_02570	NA	NA
OG0000093_4	BU_ATCC8492_00620	NA	NA
OG0000093_5	BU_ATCC8492_00621	NA	NA
OG0000094_1	NA	PV_ATCC8482_02685	PV_ATCC8482_copy_02685
OG0000094_2	BU_ATCC8492_01072	NA	NA
OG0000094_3	BU_ATCC8492_00794	NA	NA
OG0000094_4	BU_ATCC8492_03485	NA	NA
OG0000094_5	BU_ATCC8492_01071	NA	NA
OG0000095_1	BU_ATCC8492_01515	NA	NA
OG0000095_2	BU_ATCC8492_01516	NA	NA
OG0000095_3	BU_ATCC8492_01265	NA	NA
OG0000095_4	BU_ATCC8492_00890	NA	NA
OG0000095_5	BU_ATCC8492_01310	NA	NA
OG0000096_1	NA	PV_ATCC8482_01048	PV_ATCC8482_copy_01048
OG0000096_2	NA	PV_ATCC8482_01056	PV_ATCC8482_copy_01056
OG0000096_3	NA	PV_ATCC8482_01054	PV_ATCC8482_copy_01054
OG0000096_4	NA	PV_ATCC8482_01087	PV_ATCC8482_copy_01087
OG0000096_5	BU_ATCC8492_01137	NA	NA
OG0000097_1	NA	PV_ATCC8482_01785	PV_ATCC8482_copy_01785
OG0000097_2	BU_ATCC8492_01176	NA	NA
OG0000097_3	BU_ATCC8492_02537	NA	NA
OG0000097_4	BU_ATCC8492_03028	NA	NA
OG0000097_5	BU_ATCC8492_03230	NA	NA
OG0000098_1	NA	PV_ATCC8482_02537	PV_ATCC8482_copy_02537
OG0000098_2	NA	PV_ATCC8482_03588	PV_ATCC8482_copy_03588
OG0000098_3	NA	PV_ATCC8482_03065	PV_ATCC8482_copy_03065
OG0000098_4	NA	PV_ATCC8482_01495	PV_ATCC8482_copy_01495
OG0000098_5	BU_ATCC8492_01227	NA	NA
OG0000099_1	NA	PV_ATCC8482_02360	PV_ATCC8482_copy_02360
OG0000099_2	NA	PV_ATCC8482_01801	PV_ATCC8482_copy_01801
OG0000099_3	NA	PV_ATCC8482_03274	PV_ATCC8482_copy_03274
OG0000099_4	NA	PV_ATCC8482_03213	PV_ATCC8482_copy_03213
OG0000099_5	BU_ATCC8492_01573	NA	NA
OG0000100_1	NA	PV_ATCC8482_03208	PV_ATCC8482_copy_03208
OG0000100_2	BU_ATCC8492_01586	NA	NA
OG0000100_3	BU_ATCC8492_02843	NA	NA
OG0000100_4	BU_ATCC8492_03468	NA	NA
OG0000100_5	BU_ATCC8492_03094	NA	NA
OG0000101_1	NA	PV_ATCC8482_02504	PV_ATCC8482_copy_02504
OG0000101_2	NA	PV_ATCC8482_04217	PV_ATCC8482_copy_04217
OG0000101_3	NA	PV_ATCC8482_04249	PV_ATCC8482_copy_04249
OG0000101_4	NA	PV_ATCC8482_00791	PV_ATCC8482_copy_00791
OG0000101_5	BU_ATCC8492_01803	NA	NA
OG0000102_1	NA	PV_ATCC8482_02857	PV_ATCC8482_copy_02857
OG0000102_2	NA	PV_ATCC8482_02739	PV_ATCC8482_copy_02739
OG0000102_3	NA	PV_ATCC8482_02742	PV_ATCC8482_copy_02742
OG0000102_4	NA	PV_ATCC8482_02734	PV_ATCC8482_copy_02734
OG0000102_5	BU_ATCC8492_01836	NA	NA
OG0000103_3	BU_ATCC8492_01910	PV_ATCC8482_00730	PV_ATCC8482_copy_00730
OG0000103_1	NA	PV_ATCC8482_00730	PV_ATCC8482_copy_01598
OG0000103_4	BU_ATCC8492_02539	NA	NA
OG0000103_5	BU_ATCC8492_03389	NA	NA
OG0000103_6	NA	PV_ATCC8482_01598	NA
OG0000104_1	BU_ATCC8492_01911	PV_ATCC8482_00729	PV_ATCC8482_copy_01599
OG0000104_2	NA	PV_ATCC8482_01791	PV_ATCC8482_copy_01791
OG0000104_3	NA	PV_ATCC8482_04035	PV_ATCC8482_copy_04035
OG0000104_4	NA	PV_ATCC8482_01599	NA
OG0000105_2	BU_ATCC8492_01917	PV_ATCC8482_00723	PV_ATCC8482_copy_00723
OG0000105_1	NA	PV_ATCC8482_00723	PV_ATCC8482_copy_01605
OG0000105_3	BU_ATCC8492_02882	NA	NA
OG0000105_4	BU_ATCC8492_03422	NA	NA
OG0000105_5	NA	PV_ATCC8482_01605	NA
OG0000106_1	NA	PV_ATCC8482_01726	PV_ATCC8482_copy_01726
OG0000106_2	BU_ATCC8492_02026	NA	NA
OG0000106_3	BU_ATCC8492_02027	NA	NA
OG0000106_4	BU_ATCC8492_02029	NA	NA
OG0000106_5	BU_ATCC8492_02030	NA	NA
OG0000107_1	NA	PV_ATCC8482_02729	PV_ATCC8482_copy_02729
OG0000107_2	NA	PV_ATCC8482_04050	PV_ATCC8482_copy_04050
OG0000107_3	BU_ATCC8492_02455	NA	NA
OG0000107_4	BU_ATCC8492_02543	NA	NA
OG0000107_5	BU_ATCC8492_02407	NA	NA
OG0000108_1	BU_ATCC8492_03393	NA	NA
OG0000108_2	BU_ATCC8492_03434	NA	NA
OG0000108_3	BU_ATCC8492_02713	NA	NA
OG0000108_4	BU_ATCC8492_03223	NA	NA
OG0000108_5	BU_ATCC8492_02521	NA	NA
OG0000109_1	NA	PV_ATCC8482_03041	PV_ATCC8482_copy_03041
OG0000109_2	NA	PV_ATCC8482_04121	PV_ATCC8482_copy_04121
OG0000109_3	BU_ATCC8492_02747	NA	NA
OG0000109_4	BU_ATCC8492_02548	NA	NA
OG0000109_5	BU_ATCC8492_02886	NA	NA
OG0000110_1	NA	PV_ATCC8482_03290	PV_ATCC8482_copy_03290
OG0000110_2	NA	PV_ATCC8482_00634	PV_ATCC8482_copy_00634
OG0000110_3	NA	PV_ATCC8482_04004	PV_ATCC8482_copy_04004
OG0000110_4	NA	PV_ATCC8482_03303	PV_ATCC8482_copy_03303
OG0000110_5	BU_ATCC8492_03363	NA	NA
OG0000111_1	NA	PV_ATCC8482_00389	PV_ATCC8482_copy_00389
OG0000111_2	NA	PV_ATCC8482_00039	PV_ATCC8482_copy_00039
OG0000111_3	NA	PV_ATCC8482_00936	PV_ATCC8482_copy_00936
OG0000111_4	NA	PV_ATCC8482_01225	PV_ATCC8482_copy_01225
OG0000111_5	NA	PV_ATCC8482_01787	PV_ATCC8482_copy_01787
OG0000112_1	NA	PV_ATCC8482_01860	PV_ATCC8482_copy_01860
OG0000112_2	NA	PV_ATCC8482_01165	PV_ATCC8482_copy_01165
OG0000112_3	NA	PV_ATCC8482_02230	PV_ATCC8482_copy_02230
OG0000112_4	NA	PV_ATCC8482_00535	PV_ATCC8482_copy_00535
OG0000112_5	NA	PV_ATCC8482_00188	PV_ATCC8482_copy_00188
OG0000113_1	NA	PV_ATCC8482_01201	PV_ATCC8482_copy_01201
OG0000113_2	NA	PV_ATCC8482_01844	PV_ATCC8482_copy_01844
OG0000113_3	BU_ATCC8492_00529	NA	NA
OG0000113_4	BU_ATCC8492_00532	NA	NA
OG0000114_1	NA	PV_ATCC8482_00133	PV_ATCC8482_copy_00133
OG0000114_2	NA	PV_ATCC8482_02998	PV_ATCC8482_copy_02998
OG0000114_3	BU_ATCC8492_00322	NA	NA
OG0000114_4	BU_ATCC8492_01028	NA	NA
OG0000115_1	NA	PV_ATCC8482_00770	PV_ATCC8482_copy_00770
OG0000115_2	NA	PV_ATCC8482_00982	PV_ATCC8482_copy_00982
OG0000115_3	BU_ATCC8492_00792	NA	NA
OG0000115_4	BU_ATCC8492_01000	NA	NA
OG0000116_1	BU_ATCC8492_00571	NA	NA
OG0000116_2	BU_ATCC8492_00882	NA	NA
OG0000116_3	BU_ATCC8492_00427	NA	NA
OG0000116_4	BU_ATCC8492_03183	NA	NA
OG0000117_1	NA	PV_ATCC8482_01776	PV_ATCC8482_copy_01776
OG0000117_2	NA	PV_ATCC8482_03602	PV_ATCC8482_copy_03602
OG0000117_3	NA	PV_ATCC8482_03603	PV_ATCC8482_copy_03603
OG0000117_4	BU_ATCC8492_00378	NA	NA
OG0000118_1	NA	PV_ATCC8482_02769	PV_ATCC8482_copy_02769
OG0000118_2	NA	PV_ATCC8482_00763	PV_ATCC8482_copy_00763
OG0000118_3	NA	PV_ATCC8482_02772	PV_ATCC8482_copy_02772
OG0000118_4	BU_ATCC8492_01500	NA	NA
OG0000119_1	NA	PV_ATCC8482_02626	PV_ATCC8482_copy_02626
OG0000119_2	NA	PV_ATCC8482_02499	PV_ATCC8482_copy_02499
OG0000119_3	NA	PV_ATCC8482_02284	PV_ATCC8482_copy_02284
OG0000119_4	BU_ATCC8492_02090	NA	NA
OG0000120_1	NA	PV_ATCC8482_01886	PV_ATCC8482_copy_01886
OG0000120_2	NA	PV_ATCC8482_00382	PV_ATCC8482_copy_00382
